id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5e6d04a9,711ee120,1,0,15706,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,780599c8,4ea23a13,1,0,15705,320,50,1722,0,35,-1,79
1.01E+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5df8158,1f0bc64f,1,0,20366,320,50,2333,0,39,-1,157
1.01E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,97d23ae4,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4a9ed8c4,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,37b3c191,edead9f4,1,0,15705,320,50,1722,0,35,-1,79
1.01E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b1d19839,24f6b932,1,0,17653,300,250,1994,2,39,-1,33
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad5228cc,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,835abec7,2203a096,1,0,15703,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5a07c96b,4ea23a13,1,0,17654,300,250,1994,2,39,-1,33
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88f8df35,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d533dd32,cdf6ea96,1,0,17747,320,50,1974,2,39,-1,33
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,015b5de7,ecb851b2,1,0,15702,320,50,1722,0,35,100084,79
1.01E+18,1,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,728f6833,c730b3c6,1,0,15707,320,50,1722,0,35,100083,79
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,faba7dee,d18e3b74,1,0,20362,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,627f8a14,3bd9e8e7,1,0,15705,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,ecb851b2,1,0,15699,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d612f6fd,711ee120,1,0,15699,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8fad3d71,99115329,1,0,15704,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5902a63,cbb77256,1,0,16615,320,50,1863,3,39,100188,23
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,db0ddd55,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,c63fffb3,6332421a,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,7c6576be,d00b8121,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e9fb4976,6ac9eb05,1,0,19771,320,50,2227,0,687,-1,48
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,2203a096,1,0,15706,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,1c4116cf,e54c1344,a5bce124,1,3,15707,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,61d69fb8,36b67a2a,1,0,21612,320,50,2481,3,297,100111,61
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b2ddc34,0f086703,1,0,15704,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,74bc497e,8a4875bd,1,0,16920,320,50,1899,0,431,100075,117
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,3b4167af,d9b5648e,cef3e649,a99f214a,a88c0a2b,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,470f78e3,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
1.01E+19,1,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,65d95ea2,fbc27727,1,0,16208,320,50,1800,3,167,100077,23
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4aa318ab,04f5b394,1,0,15708,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,849e866f,1aa0e912,1,0,15707,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,06a3d2ce,191e9c26,1,0,20366,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,28c130ef,4ea23a13,1,0,15707,320,50,1722,0,35,100084,79
1.01E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,88dcdab8,0ff80b9d,1,0,17753,320,50,1993,2,1063,-1,33
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,d5f8b9cd,2cd8ff6d,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21519d9f,1f0bc64f,1,0,20634,320,50,2374,3,39,-1,23
1.01E+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1744d807,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ecaa5999,4ea23a13,1,0,20352,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0030fa7,3bb1ddd7,1,0,18311,320,50,2083,0,169,100156,111
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ce1d91b1,1f0bc64f,1,0,15702,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e9f51dc1,36d749e5,1,0,15707,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a5151fe,d25693ce,1,0,15704,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,48c60dcd,8a4875bd,1,0,15704,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d810ac64,2347f47a,cef3e649,dcb5d5a2,31b14a18,2ee63ff8,1,2,20596,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,37018b2d,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3bbefc86,2203a096,1,0,15703,320,50,1722,0,35,-1,79
1.01E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5cb3c50,711ee120,1,0,15702,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b416039,a99bdcb1,1,0,19665,320,50,2253,2,303,-1,52
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,a0324ebc,29768511,ab145aa1,1,3,19865,320,50,2270,0,683,100156,48
1.01E+19,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,691c3f15,7abbbd5c,1,0,20596,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d42a0acc,3e7932d7,1,0,20352,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,711ee120,1,0,15703,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe0e7c31,1f0bc64f,1,0,15707,320,50,1722,0,35,100084,79
1.01E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d1c020c,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33
1.01E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9ac96b6,1aa0e912,1,0,17614,320,50,1993,2,1063,-1,33
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,29b349d8,3bd9e8e7,1,0,15707,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,2806fb1e,87e7d731,ca5aca47,1,0,21611,320,50,2480,3,297,100111,61
1.01E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,977a4628,be6db1d7,1,0,20093,300,250,2295,2,35,100076,23
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4c362c9f,42951c8d,e981565c,1,0,20633,320,50,2374,3,39,-1,23
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,aff3a698,aad45b01,1,0,20980,320,50,2371,0,551,100217,46
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6cee9af4,96b83ebe,1,0,20362,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,c6e9bef8,a0856ac4,f3776ac6,1,0,20633,320,50,2374,3,39,-1,23
1.01E+19,0,14102100,1005,0,518d6168,92c9e92d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d7670ff,483c679e,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7cb4795e,36d749e5,1,0,15704,320,50,1722,0,35,-1,79
1.01E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,e7c71252,f7b3d7aa,fd621b1f,1,0,21611,320,50,2480,3,297,100111,61
1.01E+19,0,14102100,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,2872a7cf,1f9fa599,a08d16cd,0,0,16920,320,50,1899,0,431,100077,117
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2799e7e9,0eb711ec,1,0,15707,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,577f0b7e,eefb45ad,1,0,20362,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,ee602295,05b9fa1b,1,0,18993,320,50,2161,0,35,100210,157
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,51d86d0a,d7193e18,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,769512a1,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79
1.01E+19,1,14102100,1002,0,95be0243,eddd1cf1,50e219e0,ecad2386,7801e8d9,07d7df22,25635c83,00fbd072,911a3c09,0,0,19665,320,50,2253,2,303,-1,52
1.01E+19,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5154145c,be74e6fe,1,0,15702,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,52b90008,0989142d,1,0,15705,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,cc1fcf5a,ecb851b2,1,0,6559,320,50,571,2,39,-1,32
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7c811b98,ae637522,0f2161f8,a99f214a,58a455d2,2692a96a,1,2,21234,320,50,2434,3,163,100088,61
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cb655d25,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
1.01E+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,9eb9a972,034efa50,c4cff2ea,1,0,12000,320,50,1248,2,39,-1,13
1.01E+19,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,045d73a2,a5bce124,1,0,16208,320,50,1800,3,167,100075,23
1.01E+18,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5aa34927,1f0bc64f,1,0,15707,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,deba9ef9,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,486e8280,9dcb1cd1,1,0,15704,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,26fc833b,4ea23a13,1,0,15702,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c17d35ae,36d749e5,1,0,15708,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55171279,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,4773863,1fa968fc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4239afde,24f6b932,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f0697f61,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,a0f5f879,1,0,17614,320,50,1993,2,1063,-1,33
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,58082ab6,c6263d8a,1,0,15705,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,33d33eb8,15fb30ea,be6db1d7,1,0,18987,320,50,2158,3,291,100190,61
1.01E+19,0,14102100,1005,1,b9b31250,88f7ef6e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b3a5479,900981af,1,2,20596,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,7ab0a246,3e72ab6c,1,0,21611,320,50,2480,3,297,100111,61
1.01E+19,0,14102100,1002,0,c74e86fb,7bd4e8cc,50e219e0,ecad2386,7801e8d9,07d7df22,4090b4df,676617bf,cccf3cf5,0,0,15700,300,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,837b5bc8,1,0,15699,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,05f75302,6153415d,c978d6f5,0,0,21665,320,50,2493,3,35,-1,117
1.01E+19,0,14102100,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,34aa826a,5d587f02,72dab84d,0,0,19665,320,50,2253,2,303,-1,52
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,03b61fb9,375c3d47,1,0,15704,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9296cfbd,9720e864,1,0,20366,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5bb74b90,779d90c2,1,0,19771,320,50,2227,0,687,-1,48
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,a278d318,7abbbd5c,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f21507cd,d787e91b,1,0,17914,320,50,2043,2,39,100084,32
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,308be9b6,76dc4769,1,0,15702,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,1b190e80,ee2ccecf,ecb851b2,4,0,21665,320,50,2493,3,35,-1,117
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dc44f320,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
1.01E+18,0,14102100,1005,1,2d7bacb1,945bfb4b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e9f23334,f37ed101,1,0,15699,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,42f2ae31,c5e18600,2cd8ff6d,1,0,21611,320,50,2480,3,297,100111,61
1.01E+18,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,55b5aaa9,7801e8d9,0f2161f8,79bb38ec,d512f6c7,7abbbd5c,4,0,21665,320,50,2493,3,35,-1,117
1.01E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,24f6b932,1,0,15704,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,61c0663b,6332421a,1,0,15699,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1002,0,39cffaa4,d9e5838f,50e219e0,ecad2386,7801e8d9,07d7df22,bbce999c,2d619719,f9ba9057,0,0,19665,320,50,2253,2,303,-1,52
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e790b92,fbec56bc,1,0,15708,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e27ab6f7,86030d43,1,0,20251,320,50,2323,0,687,100081,48
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,0f2161f8,a99f214a,3e9c8fbe,d787e91b,1,0,13780,320,50,1447,2,47,100075,13
1.01E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,58115efb,375c3d47,1,0,15702,320,50,1722,0,35,-1,79
1.01E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e42a8f02,84ebbcd4,1,0,17614,320,50,1993,2,1063,-1,33
1.01E+19,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9759f466,0eb711ec,1,0,17614,320,50,1993,2,1063,-1,33
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7357d5f1,be87996b,1,2,15705,320,50,1722,0,35,-1,79
1.01E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,16df04d2,4ea23a13,1,0,17653,300,250,1994,2,39,-1,33
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e8a7d9dd,5791a78e,30e67ecb,1,0,20633,320,50,2374,3,39,-1,23
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,b5300cd9,34092495,1b13b020,1,0,20596,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,d16ca661,7e9f3f82,fce66524,1,0,6557,320,50,571,2,39,100049,32
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4c99affe,99115329,1,0,15701,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ea6189e,bc8913e3,1,0,17914,320,50,2043,2,39,100084,32
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,34761ded,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be6d32d3,4ea23a13,1,0,15702,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f4510c5e,b9528b13,cef3e649,21550ced,6292c013,570d21dc,1,2,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,938386be,02edaeaa,1,0,20362,320,50,2333,0,39,-1,157
1.01E+19,0,14102100,1005,1,3d88bdd0,28b9656a,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,19f40e4a,900981af,1,2,20596,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,d25693ce,1,0,15703,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,0,cdd3448e,295551a1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9c6c9f56,649e7a14,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8e3c0f9f,d787e91b,1,0,15706,320,50,1722,0,35,-1,79
1.01E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,858b7103,d787e91b,1,0,15699,320,50,1722,0,35,100084,79
1.01E+19,0,14102100,1005,0,7fa5a4d1,be62281e,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,67cb6ce5,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
1.01E+19,0,14102100,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,c1fc06ab,1549bfb0,a251af39,0,0,17081,320,50,1921,3,47,100077,23
1.01E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,40728484,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
1.01E+19,0,14102100,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,33c82d07,80f61b6e,1,0,19771,320,50,2227,0,687,100081,48
